date,streams,position,mean_streams,max_position
2017-11-27,499936,35,366640,145
2017-11-27,473133,41,366640,145
2017-11-27,280308,85,366640,145
2017-11-27,213184,145,366640,145
2017-11-28,506784,35,374000,138
2017-11-28,481304,41,374000,138
2017-11-28,285397,87,374000,138
2017-11-28,222517,138,374000,138
2017-11-29,510209,40,377564,134
2017-11-29,487038,43,377564,134
2017-11-29,285065,88,377564,134
2017-11-29,227943,134,377564,134
2017-11-30,510152,40,379569,131
2017-11-30,489664,42,379569,131
2017-11-30,286830,86,379569,131
2017-11-30,231629,131,379569,131
2017-12-01,509988,42,382891,149
2017-12-01,495028,46,382891,149
2017-12-01,287683,103,382891,149
2017-12-01,238865,149,382891,149
2017-12-02,457296,46,349794,136
2017-12-02,450973,50,349794,136
2017-12-02,255752,116,349794,136
2017-12-02,235153,136,349794,136
2017-12-03,437158,44,331119,137
2017-12-03,426502,48,331119,137
2017-12-03,244318,115,331119,137
2017-12-03,216499,137,331119,137
2017-12-04,491618,40,363781,172
2017-12-04,476031,44,363781,172
2017-12-04,275631,106,363781,172
2017-12-04,211843,172,363781,172
2017-12-05,502400,42,372858,159
2017-12-05,484615,45,372858,159
2017-12-05,279845,110,372858,159
2017-12-05,224574,159,372858,159
2017-12-06,495445,42,367870,147
2017-12-06,469427,48,367870,147
2017-12-06,271707,112,367870,147
2017-12-06,234901,147,367870,147
2017-12-07,509275,42,382412,138
2017-12-07,487529,46,382412,138
2017-12-07,280848,112,382412,138
2017-12-07,251996,138,382412,138
2017-12-08,502065,46,378611,152
2017-12-08,483697,50,378611,152
2017-12-08,277954,129,378611,152
2017-12-08,250727,152,378611,152
2017-12-09,450144,53,345336,146
2017-12-09,440614,56,345336,146
2017-12-09,249470,135,345336,146
2017-12-09,241116,146,345336,146
2017-12-10,418279,49,322078,133
2017-12-10,404796,54,322078,133
2017-12-10,237687,127,322078,133
2017-12-10,227549,133,322078,133
2017-12-11,472561,44,349401,151
2017-12-11,433941,52,349401,151
2017-12-11,266796,113,349401,151
2017-12-11,224306,151,349401,151
2017-12-12,498261,44,363624,148
2017-12-12,445694,51,363624,148
2017-12-12,276586,113,363624,148
2017-12-12,233957,148,363624,148
2017-12-13,503933,43,369026,144
2017-12-13,451710,51,369026,144
2017-12-13,280747,111,369026,144
2017-12-13,239713,144,369026,144
2017-12-14,502073,44,370028,139
2017-12-14,450523,51,370028,139
2017-12-14,280756,111,370028,139
2017-12-14,246760,139,370028,139
2017-12-15,480189,56,355360,170
2017-12-15,432282,67,355360,170
2017-12-15,267659,145,355360,170
2017-12-15,241310,170,355360,170
2017-12-16,434844,60,335617,156
2017-12-16,410096,65,335617,156
2017-12-16,252423,150,335617,156
2017-12-16,245104,156,335617,156
2017-12-17,400657,51,313510,146
2017-12-17,388037,55,313510,146
2017-12-17,239583,132,313510,146
2017-12-17,225764,146,313510,146
2017-12-18,448176,47,342659,159
2017-12-18,426528,54,342659,159
2017-12-18,268143,118,342659,159
2017-12-18,227790,159,342659,159
2017-12-19,480742,45,357314,152
2017-12-19,433697,53,357314,152
2017-12-19,275153,115,357314,152
2017-12-19,239664,152,357314,152
2017-12-20,488273,43,358384,142
2017-12-20,430072,54,358384,142
2017-12-20,271373,118,358384,142
2017-12-20,243819,142,358384,142
2017-12-21,477717,49,350743,142
2017-12-21,415924,59,350743,142
2017-12-21,263202,129,350743,142
2017-12-21,246129,142,350743,142
2017-12-22,455306,67,335012,169
2017-12-22,394839,83,335012,169
2017-12-22,248588,167,335012,169
2017-12-22,241317,169,335012,169
2017-12-23,419620,72,318172,175
2017-12-23,382789,88,318172,175
2017-12-23,239877,161,318172,175
2017-12-23,230404,175,318172,175
2017-12-24,398730,83,307471,194
2017-12-24,375665,92,307471,194
2017-12-24,235024,182,307471,194
2017-12-24,220465,194,307471,194
2017-12-25,349941,107,296291,194
2017-12-25,331986,115,296291,194
2017-12-25,206946,194,296291,194
2017-12-26,380179,49,295178,126
2017-12-26,358628,54,295178,126
2017-12-26,223353,122,295178,126
2017-12-26,218550,126,295178,126
2017-12-27,402945,50,308234,126
2017-12-27,372698,57,308234,126
2017-12-27,228935,124,308234,126
2017-12-27,228356,126,308234,126
2017-12-28,419895,48,312421,127
2017-12-28,371643,56,312421,127
2017-12-28,229435,124,312421,127
2017-12-28,228712,127,312421,127
2017-12-29,427452,48,316028,132
2017-12-29,378926,53,316028,132
2017-12-29,234490,120,316028,132
2017-12-29,223244,132,316028,132
2017-12-30,413600,46,305745,130
2017-12-30,363996,55,305745,130
2017-12-30,225787,124,305745,130
2017-12-30,219597,130,305745,130
2017-12-31,403553,51,300296,138
2017-12-31,360212,56,300296,138
2017-12-31,222263,133,300296,138
2017-12-31,215158,138,300296,138
2018-01-01,352431,56,271734,152
2018-01-01,329360,63,271734,152
2018-01-01,205133,148,271734,152
2018-01-01,200013,152,271734,152
2018-01-02,380925,51,291259,141
2018-01-02,357751,54,291259,141
2018-01-02,221601,128,291259,141
2018-01-02,204760,141,291259,141
2018-01-03,393054,52,302717,151
2018-01-03,371954,56,302717,151
2018-01-03,231215,133,302717,151
2018-01-03,214646,151,302717,151
2018-01-04,385755,51,299748,138
2018-01-04,365739,56,299748,138
2018-01-04,228070,129,299748,138
2018-01-04,219428,138,299748,138
2018-01-05,397531,54,310000,143
2018-01-05,382416,56,310000,143
2018-01-05,234998,137,310000,143
2018-01-05,225053,143,310000,143
2018-01-06,378451,55,296992,138
2018-01-06,364630,57,296992,138
2018-01-06,225263,134,296992,138
2018-01-06,219625,138,296992,138
2018-01-07,361530,53,282506,133
2018-01-07,346367,56,282506,133
2018-01-07,215765,125,282506,133
2018-01-07,206360,133,282506,133
2018-01-08,408862,52,314501,146
2018-01-08,390892,57,314501,146
2018-01-08,245199,118,314501,146
2018-01-08,213051,146,314501,146
2018-01-09,419922,54,321830,155
2018-01-09,403877,57,321830,155
2018-01-09,252441,117,321830,155
2018-01-09,211081,155,321830,155
2018-01-09,419922,54,321830,155
2018-01-09,403877,57,321830,155
2018-01-09,252441,117,321830,155
2018-01-09,211081,155,321830,155
2018-01-10,428203,53,329267,153
2018-01-10,413375,58,329267,153
2018-01-10,258709,119,329267,153
2018-01-10,216781,153,329267,153
2018-01-11,438994,54,338552,149
2018-01-11,423446,58,338552,149
2018-01-11,266690,113,338552,149
2018-01-11,225079,149,338552,149
2018-01-12,442227,59,345420,151
2018-01-12,434912,61,345420,151
2018-01-12,270863,118,345420,151
2018-01-12,233679,151,345420,151
2018-01-13,390865,60,308304,144
2018-01-13,384718,62,308304,144
2018-01-13,236433,130,308304,144
2018-01-13,221198,144,308304,144
2018-01-14,368444,57,289729,140
2018-01-14,364107,59,289729,140
2018-01-14,223508,122,289729,140
2018-01-14,202857,140,289729,140
2018-01-15,384945,56,300292,160
2018-01-15,384166,57,300292,160
2018-01-15,233457,123,300292,160
2018-01-15,198602,160,300292,160
2018-01-16,410763,56,314834,175
2018-01-16,401723,58,314834,175
2018-01-16,250124,117,314834,175
2018-01-16,196724,175,314834,175
2018-01-17,413314,54,320104,164
2018-01-17,408185,56,320104,164
2018-01-17,254254,112,320104,164
2018-01-17,204662,164,320104,164
2018-01-18,421576,56,326437,162
2018-01-18,415378,60,326437,162
2018-01-18,258476,114,326437,162
2018-01-18,210319,162,326437,162
2018-01-19,425937,59,331010,172
2018-01-19,421786,62,331010,172
2018-01-19,261629,125,331010,172
2018-01-19,214688,172,331010,172
2018-01-20,379225,63,299664,161
2018-01-20,376742,64,299664,161
2018-01-20,233221,136,299664,161
2018-01-20,209470,161,299664,161
2018-01-21,357855,58,279404,160
2018-01-21,348654,63,279404,160
2018-01-21,220232,125,279404,160
2018-01-21,190874,160,279404,160
2018-01-22,405080,57,308535,191
2018-01-22,389627,62,308535,191
2018-01-22,247801,115,308535,191
2018-01-22,191632,191,308535,191
2018-01-23,402856,59,308618,188
2018-01-23,387520,63,308618,188
2018-01-23,247843,122,308618,188
2018-01-23,196254,188,308618,188
2018-01-24,418872,56,319437,180
2018-01-24,397545,64,319437,180
2018-01-24,258246,118,319437,180
2018-01-24,203085,180,319437,180
2018-01-25,422631,56,323362,179
2018-01-25,404990,61,323362,179
2018-01-25,258901,121,323362,179
2018-01-25,206928,179,323362,179
2018-01-26,422767,79,324311,190
2018-01-26,404944,85,324311,190
2018-01-26,257003,148,324311,190
2018-01-26,212530,190,324311,190
2018-01-27,383077,77,296442,179
2018-01-27,365936,82,296442,179
2018-01-27,231867,153,296442,179
2018-01-27,204890,179,296442,179
2018-01-28,368501,66,281479,183
2018-01-28,346961,72,281479,183
2018-01-28,223130,142,281479,183
2018-01-28,187325,183,281479,183
2018-01-29,399410,64,334798,140
2018-01-29,364645,72,334798,140
2018-01-29,240339,140,334798,140
2018-01-30,418031,60,352406,133
2018-01-30,385095,68,352406,133
2018-01-30,254092,133,352406,133
2018-01-31,418883,58,355263,132
2018-01-31,389596,67,355263,132
2018-01-31,257311,132,355263,132
2018-02-01,419215,59,318466,195
2018-02-01,395350,62,318466,195
2018-02-01,259636,124,318466,195
2018-02-01,199664,195,318466,195
2018-02-02,421649,64,360132,139
2018-02-02,398666,71,360132,139
2018-02-02,260080,139,360132,139
2018-02-03,375397,67,291346,176
2018-02-03,358832,70,291346,176
2018-02-03,229564,145,291346,176
2018-02-03,201592,176,291346,176
2018-02-04,355446,63,272724,174
2018-02-04,336300,68,272724,174
2018-02-04,216574,130,272724,174
2018-02-04,182576,174,272724,174
2018-02-05,373948,58,316858,117
2018-02-05,347722,65,316858,117
2018-02-05,228905,117,316858,117
2018-02-06,407185,61,346391,117
2018-02-06,381500,68,346391,117
2018-02-06,250488,117,346391,117
2018-02-07,401066,60,341411,126
2018-02-07,376613,66,341411,126
2018-02-07,246554,126,341411,126
2018-02-08,408808,58,311175,195
2018-02-08,389701,64,311175,195
2018-02-08,253523,115,311175,195
2018-02-08,192668,195,311175,195
2018-02-09,406674,72,349871,139
2018-02-09,390455,79,349871,139
2018-02-09,252483,139,349871,139
2018-02-10,368001,73,285292,183
2018-02-10,354127,78,285292,183
2018-02-10,225441,144,285292,183
2018-02-10,193599,183,285292,183
2018-02-11,349334,67,267917,179
2018-02-11,331336,72,267917,179
2018-02-11,214091,133,267917,179
2018-02-11,176908,179,267917,179
2018-02-12,392966,64,335354,123
2018-02-12,370692,70,335354,123
2018-02-12,242404,123,335354,123
2018-02-13,402663,66,342895,121
2018-02-13,377941,71,342895,121
2018-02-13,248080,121,342895,121
2018-02-14,404488,65,346605,130
2018-02-14,387983,67,346605,130
2018-02-14,247344,130,346605,130
2018-02-15,409424,62,349686,122
2018-02-15,387654,67,349686,122
2018-02-15,251979,122,349686,122
2018-02-16,407586,69,349415,138
2018-02-16,388922,75,349415,138
2018-02-16,251737,138,349415,138
2018-02-17,361734,69,281661,185
2018-02-17,347875,75,281661,185
2018-02-17,222811,142,281661,185
2018-02-17,194225,185,281661,185
2018-02-18,339752,65,262552,183
2018-02-18,325033,71,262552,183
2018-02-18,208995,131,262552,183
2018-02-18,176426,183,262552,183
2018-02-19,359305,65,306851,138
2018-02-19,339579,75,306851,138
2018-02-19,221669,138,306851,138
2018-02-20,377252,66,321957,137
2018-02-20,356436,74,321957,137
2018-02-20,232184,137,321957,137
2018-02-21,382540,65,329014,132
2018-02-21,366419,72,329014,132
2018-02-21,238083,132,329014,132
2018-02-22,384797,61,331119,126
2018-02-22,367672,69,331119,126
2018-02-22,240889,126,331119,126
2018-02-23,392084,74,337968,147
2018-02-23,377448,79,337968,147
2018-02-23,244373,147,337968,147
2018-02-24,355939,74,277202,193
2018-02-24,346168,80,277202,193
2018-02-24,218504,148,277202,193
2018-02-24,188195,193,277202,193
2018-02-25,338531,70,259745,197
2018-02-25,321668,75,259745,197
2018-02-25,206670,137,259745,197
2018-02-25,172110,197,259745,197
2018-02-26,383130,66,327344,131
2018-02-26,363765,70,327344,131
2018-02-26,235138,131,327344,131
2018-02-27,388427,66,331312,135
2018-02-27,367147,74,331312,135
2018-02-27,238363,135,331312,135
2018-02-28,393668,65,336465,132
2018-02-28,372712,72,336465,132
2018-02-28,243015,132,336465,132
2018-03-01,394473,63,336765,135
2018-03-01,373421,71,336765,135
2018-03-01,242400,135,336765,135
2018-03-02,1256857,6,559924,146
2018-03-02,655769,23,559924,146
2018-03-02,492493,51,559924,146
2018-03-02,399209,65,559924,146
2018-03-02,313101,103,559924,146
2018-03-02,242117,146,559924,146
2018-03-03,1137691,6,504217,139
2018-03-03,576272,28,504217,139
2018-03-03,432991,53,504217,139
2018-03-03,369845,68,504217,139
2018-03-03,278723,109,504217,139
2018-03-03,229782,139,504217,139
2018-03-04,1058582,7,465366,141
2018-03-04,519235,31,465366,141
2018-03-04,401133,52,465366,141
2018-03-04,347675,67,465366,141
2018-03-04,260105,107,465366,141
2018-03-04,205467,141,465366,141
2018-03-05,1234348,5,525665,164
2018-03-05,602069,22,525665,164
2018-03-05,441821,51,525665,164
2018-03-05,383806,64,525665,164
2018-03-05,287779,102,525665,164
2018-03-05,204165,164,525665,164
2018-03-06,1299397,5,535928,161
2018-03-06,582669,27,535928,161
2018-03-06,446029,53,535928,161
2018-03-06,389385,64,535928,161
2018-03-06,288930,102,535928,161
2018-03-06,209161,161,535928,161
2018-03-07,1323495,4,537366,160
2018-03-07,563242,31,537366,160
2018-03-07,445064,52,537366,160
2018-03-07,393458,62,537366,160
2018-03-07,289496,99,537366,160
2018-03-07,209438,160,537366,160
2018-03-08,1273044,5,519384,162
2018-03-08,529352,36,519384,162
2018-03-08,437501,51,519384,162
2018-03-08,385387,65,519384,162
2018-03-08,284197,104,519384,162
2018-03-08,206823,162,519384,162
2018-03-09,1290306,9,508257,197
2018-03-09,485517,65,508257,197
2018-03-09,416400,74,508257,197
2018-03-09,381361,88,508257,197
2018-03-09,269348,142,508257,197
2018-03-09,206610,197,508257,197
2018-03-10,1180476,6,460541,182
2018-03-10,399979,64,460541,182
2018-03-10,383095,74,460541,182
2018-03-10,350489,86,460541,182
2018-03-10,249531,136,460541,182
2018-03-10,199678,182,460541,182
2018-03-11,1096528,5,433492,174
2018-03-11,374712,61,433492,174
2018-03-11,367547,63,433492,174
2018-03-11,337110,76,433492,174
2018-03-11,239108,131,433492,174
2018-03-11,185947,174,433492,174
2018-03-12,1300984,5,497410,191
2018-03-12,438112,53,497410,191
2018-03-12,417373,56,497410,191
2018-03-12,370223,71,497410,191
2018-03-12,269689,122,497410,191
2018-03-12,188078,191,497410,191
2018-03-13,1349005,4,508584,188
2018-03-13,438085,52,508584,188
2018-03-13,421426,58,508584,188
2018-03-13,376292,69,508584,188
2018-03-13,274942,114,508584,188
2018-03-13,191757,188,508584,188
2018-03-14,1335661,4,498131,194
2018-03-14,423645,55,498131,194
2018-03-14,407894,58,498131,194
2018-03-14,366171,72,498131,194
2018-03-14,267983,119,498131,194
2018-03-14,187431,194,498131,194
2018-03-15,1315805,4,496795,196
2018-03-15,423118,58,496795,196
2018-03-15,411494,59,496795,196
2018-03-15,369366,74,496795,196
2018-03-15,270794,115,496795,196
2018-03-15,190193,196,496795,196
2018-03-16,2181666,2,745458,193
2018-03-16,1203805,6,745458,193
2018-03-16,943858,14,745458,193
2018-03-16,932343,15,745458,193
2018-03-16,916195,17,745458,193
2018-03-16,882589,20,745458,193
2018-03-16,837172,24,745458,193
2018-03-16,788021,25,745458,193
2018-03-16,758257,26,745458,193
2018-03-16,725018,28,745458,193
2018-03-16,715038,29,745458,193
2018-03-16,698005,30,745458,193
2018-03-16,651154,34,745458,193
2018-03-16,620473,35,745458,193
2018-03-16,573311,40,745458,193
2018-03-16,547741,46,745458,193
2018-03-16,516177,53,745458,193
2018-03-16,498925,59,745458,193
2018-03-16,438810,71,745458,193
2018-03-16,403371,84,745458,193
2018-03-16,357031,97,745458,193
2018-03-16,211105,193,745458,193
2018-03-17,1965906,2,595287,174
2018-03-17,1115351,5,595287,174
2018-03-17,816699,16,595287,174
2018-03-17,741338,21,595287,174
2018-03-17,736168,22,595287,174
2018-03-17,705334,23,595287,174
2018-03-17,655441,25,595287,174
2018-03-17,639645,26,595287,174
2018-03-17,590600,31,595287,174
2018-03-17,561934,35,595287,174
2018-03-17,530357,36,595287,174
2018-03-17,480502,44,595287,174
2018-03-17,458063,51,595287,174
2018-03-17,427977,60,595287,174
2018-03-17,421974,61,595287,174
2018-03-17,401961,68,595287,174
2018-03-17,387687,71,595287,174
2018-03-17,372716,77,595287,174
2018-03-17,340961,91,595287,174
2018-03-17,294108,114,595287,174
2018-03-17,248543,142,595287,174
2018-03-17,203046,174,595287,174
2018-03-18,1808008,2,532602,176
2018-03-18,1048255,5,532602,176
2018-03-18,747901,15,532602,176
2018-03-18,650192,21,532602,176
2018-03-18,629715,23,532602,176
2018-03-18,601408,24,532602,176
2018-03-18,550290,27,532602,176
2018-03-18,531501,30,532602,176
2018-03-18,514537,34,532602,176
2018-03-18,478369,35,532602,176
2018-03-18,427999,46,532602,176
2018-03-18,390932,54,532602,176
2018-03-18,377946,59,532602,176
2018-03-18,367075,64,532602,176
2018-03-18,357550,69,532602,176
2018-03-18,351943,71,532602,176
2018-03-18,328222,80,532602,176
2018-03-18,311102,86,532602,176
2018-03-18,265067,109,532602,176
2018-03-18,260094,113,532602,176
2018-03-18,186532,176,532602,176
2018-03-19,2135392,2,642808,111
2018-03-19,1298595,5,642808,111
2018-03-19,885991,13,642808,111
2018-03-19,786064,18,642808,111
2018-03-19,747219,22,642808,111
2018-03-19,713544,23,642808,111
2018-03-19,631110,27,642808,111
2018-03-19,619958,28,642808,111
2018-03-19,614197,29,642808,111
2018-03-19,563174,32,642808,111
2018-03-19,487251,44,642808,111
2018-03-19,444410,48,642808,111
2018-03-19,421148,58,642808,111
2018-03-19,410506,61,642808,111
2018-03-19,405327,63,642808,111
2018-03-19,392799,65,642808,111
2018-03-19,358298,80,642808,111
2018-03-19,342425,88,642808,111
2018-03-19,308170,101,642808,111
2018-03-19,290579,111,642808,111
2018-03-20,2145375,2,599884,194
2018-03-20,1316524,5,599884,194
2018-03-20,867958,14,599884,194
2018-03-20,751269,21,599884,194
2018-03-20,720618,23,599884,194
2018-03-20,676167,26,599884,194
2018-03-20,585615,30,599884,194
2018-03-20,584803,31,599884,194
2018-03-20,584091,32,599884,194
2018-03-20,514003,42,599884,194
2018-03-20,454704,50,599884,194
2018-03-20,444951,52,599884,194
2018-03-20,424493,57,599884,194
2018-03-20,379163,71,599884,194
2018-03-20,371727,78,599884,194
2018-03-20,362089,82,599884,194
2018-03-20,322334,95,599884,194
2018-03-20,318699,98,599884,194
2018-03-20,309040,103,599884,194
2018-03-20,264725,131,599884,194
2018-03-20,199219,194,599884,194
2018-03-21,2046071,2,553588,191
2018-03-21,1252147,5,553588,191
2018-03-21,815975,14,553588,191
2018-03-21,688405,23,553588,191
2018-03-21,661958,26,553588,191
2018-03-21,612896,28,553588,191
2018-03-21,531237,34,553588,191
2018-03-21,530696,35,553588,191
2018-03-21,514551,38,553588,191
2018-03-21,473923,45,553588,191
2018-03-21,451710,50,553588,191
2018-03-21,424635,52,553588,191
2018-03-21,375249,69,553588,191
2018-03-21,325341,90,553588,191
2018-03-21,320568,91,553588,191
2018-03-21,317595,93,553588,191
2018-03-21,310262,96,553588,191
2018-03-21,277074,115,553588,191
2018-03-21,268395,123,553588,191
2018-03-21,226625,161,553588,191
2018-03-21,200027,191,553588,191
2018-03-22,1942742,2,533536,187
2018-03-22,1202906,5,533536,187
2018-03-22,774308,18,533536,187
2018-03-22,639166,27,533536,187
2018-03-22,617841,28,533536,187
2018-03-22,563383,31,533536,187
2018-03-22,493801,41,533536,187
